71.70000  0.92937  0.92904  0.92870  0.92836  0.92802  0.92768  0.92734  0.92666  0.92632  0.92599  0.92565  0.92531  0.92497  0.92463  0.92430  0.92396  0.92362  0.92328  0.92295  0.92261  0.92227  0.92193  0.92160  0.92126  0.92092  0.92058  0.92025  0.91991  0.91958 
71.80000  0.93065  0.93031  0.92997  0.92963  0.92929  0.92895  0.92861  0.92793  0.92759  0.92725  0.92691  0.92657  0.92623  0.92589  0.92555  0.92521  0.92487  0.92454  0.92420  0.92386  0.92352  0.92318  0.92284  0.92250  0.92217  0.92183  0.92149  0.92115  0.92081 
71.90000  0.93189  0.93155  0.93121  0.93087  0.93053  0.93018  0.92984  0.92916  0.92882  0.92848  0.92814  0.92779  0.92745  0.92711  0.92677  0.92643  0.92609  0.92575  0.92541  0.92507  0.92473  0.92439  0.92405  0.92371  0.92337  0.92303  0.92269  0.92236  0.92202 
72.00000  0.93310  0.93275  0.93241  0.93207  0.93172  0.93138  0.93104  0.93035  0.93001  0.92967  0.92933  0.92898  0.92864  0.92830  0.92796  0.92762  0.92727  0.92693  0.92659  0.92625  0.92591  0.92557  0.92523  0.92489  0.92454  0.92421  0.92386  0.92352  0.92318 
72.10000  0.93427  0.93392  0.93358  0.93323  0.93289  0.93255  0.93220  0.93151  0.93117  0.93082  0.93048  0.93014  0.92980  0.92945  0.92911  0.92877  0.92842  0.92808  0.92774  0.92739  0.92705  0.92671  0.92637  0.92603  0.92568  0.92534  0.92500  0.92466  0.92432 
72.20000  0.93540  0.93506  0.93471  0.93437  0.93402  0.93368  0.93333  0.93264  0.93230  0.93195  0.93160  0.93126  0.93092  0.93057  0.93023  0.92988  0.92954  0.92919  0.92885  0.92851  0.92816  0.92782  0.92748  0.92713  0.92679  0.92645  0.92610  0.92576  0.92542 
72.30000  0.93651  0.93616  0.93582  0.93547  0.93512  0.93478  0.93443  0.93374  0.93339  0.93304  0.93270  0.93235  0.93200  0.93166  0.93131  0.93097  0.93062  0.93028  0.92993  0.92959  0.92924  0.92890  0.92855  0.92821  0.92786  0.92752  0.92717  0.92683  0.92649 
72.40000  0.93759  0.93724  0.93689  0.93654  0.93619  0.93585  0.93550  0.93480  0.93445  0.93411  0.93376  0.93341  0.93306  0.93272  0.93237  0.93202  0.93168  0.93133  0.93098  0.93064  0.93029  0.92994  0.92960  0.92925  0.92891  0.92856  0.92822  0.92787  0.92752 
72.50000  0.93863  0.93828  0.93793  0.93758  0.93723  0.93689  0.93654  0.93584  0.93549  0.93514  0.93479  0.93444  0.93410  0.93375  0.93340  0.93305  0.93270  0.93235  0.93201  0.93166  0.93131  0.93097  0.93062  0.93027  0.92992  0.92958  0.92923  0.92888  0.92854 
72.60000  0.93965  0.93930  0.93895  0.93860  0.93825  0.93790  0.93755  0.93685  0.93650  0.93615  0.93580  0.93545  0.93510  0.93475  0.93440  0.93405  0.93370  0.93335  0.93300  0.93265  0.93230  0.93196  0.93161  0.93126  0.93091  0.93056  0.93021  0.92987  0.92952 
72.70000  0.94064  0.94029  0.93994  0.93959  0.93924  0.93888  0.93853  0.93783  0.93748  0.93713  0.93678  0.93642  0.93607  0.93572  0.93537  0.93502  0.93467  0.93432  0.93397  0.93362  0.93327  0.93292  0.93257  0.93222  0.93187  0.93152  0.93117  0.93082  0.93047 
72.80000  0.94161  0.94126  0.94090  0.94055  0.94020  0.93984  0.93949  0.93879  0.93843  0.93808  0.93773  0.93738  0.93702  0.93667  0.93632  0.93597  0.93562  0.93526  0.93491  0.93456  0.93421  0.93386  0.93351  0.93316  0.93281  0.93245  0.93210  0.93175  0.93140 
72.90000  0.94255  0.94220  0.94184  0.94149  0.94113  0.94078  0.94042  0.93972  0.93936  0.93901  0.93865  0.93830  0.93795  0.93759  0.93724  0.93689  0.93653  0.93618  0.93583  0.93548  0.93512  0.93477  0.93442  0.93407  0.93371  0.93336  0.93301  0.93266  0.93231 
73.00000  0.94347  0.94311  0.94275  0.94240  0.94204  0.94169  0.94133  0.94062  0.94027  0.93991  0.93956  0.93920  0.93885  0.93849  0.93814  0.93778  0.93743  0.93708  0.93672  0.93637  0.93601  0.93566  0.93531  0.93495  0.93460  0.93425  0.93389  0.93354  0.93319 
73.10000  0.94436  0.94400  0.94365  0.94329  0.94293  0.94257  0.94222  0.94151  0.94115  0.94079  0.94044  0.94008  0.93972  0.93937  0.93901  0.93866  0.93830  0.93795  0.93759  0.93723  0.93688  0.93652  0.93617  0.93581  0.93546  0.93511  0.93475  0.93440  0.93404 
73.20000  0.94523  0.94487  0.94451  0.94415  0.94380  0.94344  0.94308  0.94236  0.94201  0.94165  0.94129  0.94094  0.94058  0.94022  0.93986  0.93951  0.93915  0.93879  0.93844  0.93808  0.93772  0.93737  0.93701  0.93666  0.93630  0.93594  0.93559  0.93523  0.93488 
73.30000  0.94608  0.94572  0.94536  0.94500  0.94464  0.94428  0.94392  0.94320  0.94284  0.94248  0.94213  0.94177  0.94141  0.94105  0.94069  0.94033  0.93998  0.93962  0.93926  0.93890  0.93855  0.93819  0.93783  0.93747  0.93712  0.93676  0.93640  0.93605  0.93569 
73.40000  0.94691  0.94655  0.94618  0.94582  0.94546  0.94510  0.94474  0.94402  0.94366  0.94330  0.94294  0.94258  0.94222  0.94186  0.94150  0.94114  0.94078  0.94042  0.94007  0.93971  0.93935  0.93899  0.93863  0.93827  0.93791  0.93756  0.93720  0.93684  0.93648 
73.50000  0.94771  0.94735  0.94699  0.94662  0.94626  0.94590  0.94554  0.94482  0.94446  0.94409  0.94373  0.94337  0.94301  0.94265  0.94229  0.94193  0.94157  0.94121  0.94085  0.94049  0.94013  0.93977  0.93941  0.93905  0.93869  0.93833  0.93797  0.93761  0.93725 
73.60000  0.94850  0.94813  0.94777  0.94741  0.94704  0.94668  0.94632  0.94559  0.94523  0.94486  0.94450  0.94414  0.94378  0.94342  0.94305  0.94269  0.94233  0.94197  0.94161  0.94125  0.94089  0.94052  0.94016  0.93980  0.93944  0.93908  0.93872  0.93836  0.93800 
73.70000  0.94927  0.94890  0.94854  0.94817  0.94781  0.94744  0.94708  0.94635  0.94599  0.94562  0.94526  0.94490  0.94453  0.94417  0.94380  0.94344  0.94308  0.94272  0.94235  0.94199  0.94163  0.94127  0.94090  0.94054  0.94018  0.93982  0.93946  0.93910  0.93873 
73.80000  0.95001  0.94964  0.94928  0.94891  0.94855  0.94818  0.94782  0.94709  0.94672  0.94636  0.94599  0.94563  0.94526  0.94490  0.94453  0.94417  0.94380  0.94344  0.94308  0.94271  0.94235  0.94199  0.94162  0.94126  0.94090  0.94053  0.94017  0.93981  0.93945 
73.90000  0.95073  0.95036  0.94999  0.94962  0.94926  0.94889  0.94852  0.94779  0.94742  0.94706  0.94669  0.94633  0.94596  0.94559  0.94523  0.94486  0.94450  0.94413  0.94377  0.94340  0.94304  0.94267  0.94231  0.94194  0.94158  0.94122  0.94085  0.94049  0.94012 
74.00000  0.95145  0.95108  0.95071  0.95034  0.94998  0.94961  0.94924  0.94850  0.94814  0.94777  0.94740  0.94703  0.94667  0.94630  0.94593  0.94557  0.94520  0.94483  0.94447  0.94410  0.94374  0.94337  0.94300  0.94264  0.94227  0.94191  0.94154  0.94118  0.94081 
74.10000  0.95215  0.95178  0.95141  0.95104  0.95067  0.95030  0.94993  0.94919  0.94882  0.94845  0.94809  0.94772  0.94735  0.94698  0.94661  0.94625  0.94588  0.94551  0.94514  0.94478  0.94441  0.94404  0.94367  0.94331  0.94294  0.94257  0.94221  0.94184  0.94147 
74.20000  0.95283  0.95246  0.95209  0.95171  0.95134  0.95097  0.95060  0.94986  0.94949  0.94912  0.94875  0.94838  0.94801  0.94765  0.94727  0.94691  0.94654  0.94617  0.94580  0.94543  0.94506  0.94469  0.94433  0.94396  0.94359  0.94322  0.94286  0.94249  0.94212 
74.30000  0.95349  0.95312  0.95275  0.95237  0.95200  0.95163  0.95126  0.95052  0.95014  0.94977  0.94940  0.94903  0.94866  0.94829  0.94792  0.94755  0.94718  0.94681  0.94644  0.94607  0.94570  0.94533  0.94496  0.94459  0.94422  0.94385  0.94349  0.94312  0.94275 
74.40000  0.95414  0.95376  0.95339  0.95302  0.95264  0.95227  0.95190  0.95115  0.95078  0.95041  0.95004  0.94966  0.94929  0.94892  0.94855  0.94818  0.94781  0.94743  0.94706  0.94669  0.94632  0.94595  0.94558  0.94521  0.94484  0.94447  0.94410  0.94373  0.94336 
74.50000  0.95477  0.95439  0.95402  0.95364  0.95327  0.95289  0.95252  0.95177  0.95140  0.95103  0.95065  0.95028  0.94991  0.94953  0.94916  0.94879  0.94842  0.94804  0.94767  0.94730  0.94693  0.94656  0.94618  0.94581  0.94544  0.94507  0.94470  0.94433  0.94396 
74.60000  0.95538  0.95500  0.95463  0.95425  0.95388  0.95350  0.95313  0.95238  0.95200  0.95163  0.95125  0.95088  0.95051  0.95013  0.94976  0.94938  0.94901  0.94864  0.94826  0.94789  0.94752  0.94714  0.94677  0.94640  0.94602  0.94565  0.94528  0.94491  0.94454 
74.70000  0.95598  0.95560  0.95522  0.95485  0.95447  0.95410  0.95372  0.95297  0.95259  0.95222  0.95184  0.95146  0.95109  0.95071  0.95034  0.94996  0.94959  0.94921  0.94884  0.94846  0.94809  0.94771  0.94734  0.94697  0.94659  0.94622  0.94585  0.94547  0.94510 
74.80000  0.95656  0.95618  0.95581  0.95543  0.95505  0.95467  0.95429  0.95354  0.95316  0.95279  0.95241  0.95203  0.95166  0.95128  0.95090  0.95053  0.95015  0.94977  0.94940  0.94902  0.94865  0.94827  0.94790  0.94752  0.94715  0.94677  0.94640  0.94602  0.94565 
74.90000  0.95713  0.95675  0.95637  0.95599  0.95561  0.95524  0.95486  0.95410  0.95372  0.95334  0.95297  0.95259  0.95221  0.95183  0.95145  0.95108  0.95070  0.95032  0.94994  0.94957  0.94919  0.94881  0.94844  0.94806  0.94769  0.94731  0.94693  0.94656  0.94618 
75.00000  0.95768  0.95730  0.95692  0.95654  0.95616  0.95578  0.95540  0.95464  0.95426  0.95388  0.95350  0.95312  0.95274  0.95236  0.95199  0.95161  0.95123  0.95085  0.95047  0.95009  0.94972  0.94934  0.94896  0.94858  0.94821  0.94783  0.94745  0.94707  0.94670 
75.10000  0.95821  0.95783  0.95745  0.95706  0.95668  0.95630  0.95592  0.95516  0.95478  0.95440  0.95402  0.95364  0.95326  0.95288  0.95250  0.95212  0.95174  0.95136  0.95098  0.95060  0.95022  0.94984  0.94946  0.94908  0.94870  0.94832  0.94795  0.94757  0.94719 
75.20000  0.95873  0.95835  0.95797  0.95758  0.95720  0.95682  0.95644  0.95567  0.95529  0.95491  0.95453  0.95415  0.95376  0.95338  0.95300  0.95262  0.95224  0.95186  0.95148  0.95110  0.95072  0.95034  0.94996  0.94958  0.94920  0.94882  0.94844  0.94806  0.94768 
75.30000  0.95923  0.95885  0.95846  0.95808  0.95769  0.95731  0.95693  0.95616  0.95578  0.95539  0.95501  0.95463  0.95424  0.95386  0.95348  0.95310  0.95272  0.95233  0.95195  0.95157  0.95119  0.95081  0.95043  0.95005  0.94967  0.94928  0.94890  0.94852  0.94814 
75.40000  0.95973  0.95934  0.95896  0.95857  0.95819  0.95780  0.95742  0.95665  0.95626  0.95588  0.95550  0.95511  0.95473  0.95434  0.95396  0.95358  0.95319  0.95281  0.95243  0.95205  0.95166  0.95128  0.95090  0.95052  0.95013  0.94975  0.94937  0.94899  0.94861 
75.50000  0.96027  0.95988  0.95950  0.95911  0.95872  0.95834  0.95795  0.95718  0.95679  0.95641  0.95602  0.95564  0.95525  0.95487  0.95448  0.95410  0.95372  0.95333  0.95295  0.95256  0.95218  0.95180  0.95141  0.95103  0.95065  0.95026  0.94988  0.94950  0.94911 
75.60000  0.96078  0.96039  0.96001  0.95962  0.95923  0.95884  0.95846  0.95768  0.95730  0.95691  0.95652  0.95614  0.95575  0.95537  0.95498  0.95459  0.95421  0.95382  0.95344  0.95305  0.95267  0.95228  0.95190  0.95151  0.95113  0.95074  0.95036  0.94998  0.94959 
75.70000  0.96127  0.96089  0.96050  0.96011  0.95972  0.95933  0.95894  0.95817  0.95778  0.95739  0.95700  0.95662  0.95623  0.95584  0.95546  0.95507  0.95468  0.95429  0.95391  0.95352  0.95314  0.95275  0.95236  0.95198  0.95159  0.95121  0.95082  0.95044  0.95005 
75.80000  0.96173  0.96134  0.96095  0.96056  0.96017  0.95978  0.95939  0.95862  0.95823  0.95784  0.95745  0.95706  0.95667  0.95628  0.95590  0.95551  0.95512  0.95473  0.95434  0.95396  0.95357  0.95318  0.95279  0.95241  0.95202  0.95163  0.95125  0.95086  0.95047 
75.90000  0.96219  0.96180  0.96140  0.96101  0.96062  0.96023  0.95984  0.95906  0.95867  0.95828  0.95789  0.95750  0.95711  0.95672  0.95633  0.95594  0.95555  0.95516  0.95478  0.95439  0.95400  0.95361  0.95322  0.95283  0.95245  0.95206  0.95167  0.95128  0.95090 
76.00000  0.96266  0.96227  0.96188  0.96149  0.96109  0.96070  0.96031  0.95953  0.95914  0.95875  0.95835  0.95796  0.95757  0.95718  0.95679  0.95640  0.95601  0.95562  0.95523  0.95484  0.95445  0.95406  0.95367  0.95328  0.95289  0.95250  0.95211  0.95173  0.95134 
76.10000  0.96303  0.96264  0.96224  0.96185  0.96146  0.96106  0.96067  0.95989  0.95949  0.95910  0.95871  0.95832  0.95793  0.95753  0.95714  0.95675  0.95636  0.95597  0.95558  0.95518  0.95479  0.95440  0.95401  0.95362  0.95323  0.95284  0.95245  0.95206  0.95167 
76.20000  0.96331  0.96291  0.96252  0.96212  0.96173  0.96134  0.96094  0.96015  0.95976  0.95937  0.95897  0.95858  0.95819  0.95779  0.95740  0.95701  0.95661  0.95622  0.95583  0.95544  0.95505  0.95465  0.95426  0.95387  0.95348  0.95309  0.95270  0.95231  0.95192 
76.30000  0.96333  0.96294  0.96254  0.96215  0.96175  0.96135  0.96096  0.96017  0.95977  0.95938  0.95899  0.95859  0.95820  0.95780  0.95741  0.95702  0.95662  0.95623  0.95584  0.95544  0.95505  0.95466  0.95426  0.95387  0.95348  0.95309  0.95270  0.95230  0.95191 
76.40000  0.96221  0.96181  0.96142  0.96102  0.96063  0.96023  0.95983  0.95904  0.95865  0.95825  0.95786  0.95746  0.95707  0.95667  0.95628  0.95588  0.95549  0.95510  0.95470  0.95431  0.95392  0.95352  0.95313  0.95274  0.95234  0.95195  0.95156  0.95117  0.95077 
76.50000  0.96212  0.96172  0.96133  0.96093  0.96053  0.96013  0.95974  0.95895  0.95855  0.95815  0.95776  0.95736  0.95697  0.95657  0.95618  0.95578  0.95539  0.95499  0.95460  0.95420  0.95381  0.95341  0.95302  0.95262  0.95223  0.95184  0.95144  0.95105  0.95066 
76.60000  0.96364  0.96324  0.96284  0.96245  0.96205  0.96165  0.96125  0.96045  0.96005  0.95966  0.95926  0.95886  0.95846  0.95807  0.95767  0.95727  0.95688  0.95648  0.95609  0.95569  0.95529  0.95490  0.95450  0.95411  0.95371  0.95332  0.95292  0.95252  0.95213 
76.70000  0.96508  0.96468  0.96428  0.96388  0.96348  0.96308  0.96268  0.96188  0.96148  0.96108  0.96068  0.96028  0.95988  0.95948  0.95909  0.95869  0.95829  0.95789  0.95749  0.95710  0.95670  0.95630  0.95590  0.95551  0.95511  0.95471  0.95432  0.95392  0.95352 
76.80000  0.96581  0.96541  0.96500  0.96460  0.96420  0.96380  0.96340  0.96260  0.96220  0.96180  0.96140  0.96100  0.96060  0.96020  0.95979  0.95939  0.95900  0.95860  0.95820  0.95780  0.95740  0.95700  0.95660  0.95620  0.95580  0.95541  0.95501  0.95461  0.95421 
76.90000  0.96635  0.96594  0.96554  0.96514  0.96473  0.96433  0.96393  0.96312  0.96272  0.96232  0.96192  0.96152  0.96112  0.96071  0.96031  0.95991  0.95951  0.95911  0.95871  0.95831  0.95791  0.95751  0.95711  0.95671  0.95631  0.95591  0.95551  0.95511  0.95471 
77.00000  0.96680  0.96640  0.96599  0.96559  0.96519  0.96478  0.96438  0.96357  0.96317  0.96276  0.96236  0.96196  0.96156  0.96115  0.96075  0.96035  0.95995  0.95955  0.95915  0.95874  0.95834  0.95794  0.95754  0.95714  0.95674  0.95634  0.95594  0.95554  0.95514 
77.10000  0.96721  0.96681  0.96640  0.96600  0.96559  0.96519  0.96478  0.96397  0.96357  0.96316  0.96276  0.96236  0.96195  0.96155  0.96114  0.96074  0.96034  0.95994  0.95953  0.95913  0.95873  0.95833  0.95792  0.95752  0.95712  0.95672  0.95631  0.95591  0.95551 
77.20000  0.96759  0.96718  0.96678  0.96637  0.96596  0.96556  0.96515  0.96434  0.96393  0.96353  0.96312  0.96272  0.96231  0.96191  0.96150  0.96110  0.96070  0.96029  0.95989  0.95948  0.95908  0.95868  0.95827  0.95787  0.95747  0.95706  0.95666  0.95626  0.95586 
77.30000  0.96793  0.96752  0.96711  0.96671  0.96630  0.96589  0.96548  0.96467  0.96426  0.96386  0.96345  0.96305  0.96264  0.96223  0.96183  0.96142  0.96102  0.96061  0.96021  0.95980  0.95939  0.95899  0.95859  0.95818  0.95778  0.95737  0.95697  0.95657  0.95616 
77.40000  0.96821  0.96780  0.96739  0.96698  0.96658  0.96617  0.96576  0.96494  0.96453  0.96413  0.96372  0.96331  0.96290  0.96250  0.96209  0.96168  0.96128  0.96087  0.96047  0.96006  0.95965  0.95925  0.95884  0.95843  0.95803  0.95762  0.95722  0.95681  0.95641 
77.50000  0.96833  0.96792  0.96751  0.96710  0.96669  0.96628  0.96587  0.96505  0.96464  0.96423  0.96382  0.96341  0.96301  0.96260  0.96219  0.96178  0.96137  0.96097  0.96056  0.96015  0.95974  0.95934  0.95893  0.95852  0.95812  0.95771  0.95730  0.95690  0.95649 
77.60000  0.96726  0.96685  0.96644  0.96603  0.96562  0.96521  0.96479  0.96398  0.96357  0.96316  0.96275  0.96234  0.96193  0.96152  0.96111  0.96070  0.96030  0.95989  0.95948  0.95907  0.95866  0.95826  0.95785  0.95744  0.95703  0.95663  0.95622  0.95581  0.95541 
77.70000  0.96899  0.96858  0.96816  0.96775  0.96734  0.96693  0.96652  0.96569  0.96528  0.96487  0.96446  0.96405  0.96364  0.96323  0.96282  0.96241  0.96200  0.96159  0.96118  0.96077  0.96036  0.95995  0.95954  0.95913  0.95872  0.95831  0.95791  0.95750  0.95709 
77.80000  0.96959  0.96917  0.96876  0.96834  0.96793  0.96752  0.96710  0.96628  0.96587  0.96545  0.96504  0.96463  0.96422  0.96381  0.96339  0.96298  0.96257  0.96216  0.96175  0.96134  0.96093  0.96052  0.96011  0.95969  0.95929  0.95888  0.95846  0.95806  0.95765 
77.90000  0.97000  0.96959  0.96917  0.96876  0.96834  0.96793  0.96751  0.96669  0.96627  0.96586  0.96545  0.96503  0.96462  0.96421  0.96379  0.96338  0.96297  0.96256  0.96214  0.96173  0.96132  0.96091  0.96050  0.96008  0.95967  0.95926  0.95885  0.95844  0.95803 
78.00000  0.97038  0.96996  0.96955  0.96913  0.96871  0.96830  0.96788  0.96705  0.96664  0.96622  0.96581  0.96539  0.96498  0.96456  0.96415  0.96374  0.96332  0.96291  0.96250  0.96208  0.96167  0.96126  0.96084  0.96043  0.96002  0.95961  0.95919  0.95878  0.95837 
78.10000  0.97071  0.97029  0.96988  0.96946  0.96904  0.96863  0.96821  0.96738  0.96696  0.96654  0.96613  0.96571  0.96530  0.96488  0.96447  0.96405  0.96364  0.96322  0.96281  0.96239  0.96198  0.96156  0.96115  0.96074  0.96032  0.95991  0.95950  0.95908  0.95867 
78.20000  0.97103  0.97061  0.97019  0.96978  0.96936  0.96894  0.96852  0.96769  0.96727  0.96685  0.96643  0.96602  0.96560  0.96518  0.96477  0.96435  0.96394  0.96352  0.96310  0.96269  0.96227  0.96186  0.96144  0.96103  0.96061  0.96020  0.95978  0.95937  0.95895 
78.30000  0.97134  0.97092  0.97050  0.97008  0.96966  0.96924  0.96882  0.96798  0.96757  0.96715  0.96673  0.96631  0.96589  0.96548  0.96506  0.96464  0.96422  0.96381  0.96339  0.96297  0.96256  0.96214  0.96172  0.96131  0.96089  0.96048  0.96006  0.95964  0.95923 
